Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Max Temp,Min Temp,Humidity Min,Humidity Max,Humidity Range
416,1.514423077,Barishal,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
411,2.126520681,Bhola,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
792,3.512626263,Bogura,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
206,1.946601942,Brahmanbaria,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
197,1.512690355,Chandpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
257,1.949416342,Chapai Nawabganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
259,1.918918919,Chattogram,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
426,2.021126761,Chuadanga,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
343,1.766763848,CoxsBazar,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
591,2.676818951,Cumilla,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
448,2.011160714,Dhaka,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
646,2.113003096,Dinajpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
330,1.212121212,Faridpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
123,1.577235772,Feni,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
393,1.842239186,Gaibandha,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
353,1.036827195,Gazipur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
192,3.197916667,Gopalganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
182,2.175824176,Habiganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
417,2.139088729,Jamalpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
923,3.178764897,Jashore,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
335,1.820895522,Jhallokati,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
639,2.419405321,Jhenaidah,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
542,4.494464945,Joypurhat,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
625,1.9168,Khagrachari,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
253,1.071146245,Khulna,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
519,2.597302505,Kishoreganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
410,2.117073171,Kurigram,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
380,2.360526316,Kushtia,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
139,1.165467626,Lakshmipur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
288,2.194444444,Lalmonirhat,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
191,2.251308901,Madaripur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
114,2.631578947,Magura,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
305,5.704918033,Manikganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
238,3.054621849,Meherpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
192,1.90625,Moulvibazar,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
522,1.068965517,Munshiganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
1166,2.20754717,Mymensingh,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
1600,2.3975,Naogaon,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
207,2.937198068,Narail,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
232,1.271551724,Narayanganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
317,2.123028391,Narsingdi,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
456,1.890350877,Natore,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
255,2.02745098,Netrokona,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
290,2.85862069,Nilphamari,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
213,1.535211268,Noakhali,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
813,1.6900369,Pabna,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
461,2.830802603,Panchagar,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
139,1.690647482,Patuakhali,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
417,1.980815348,Pirojpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
329,1.872340426,Rajbari,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
872,2.591743119,Rajshahi,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
519,1.518304432,Rangamati,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
932,2.001072961,Rangpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
197,2.705583756,Satkhira,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
314,3.812101911,Shariatpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
269,2.780669145,Sherpur,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
324,2.163580247,Sirajganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
221,1.787330317,Sunamganj,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
349,1.303724928,Sylhet,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
497,1.883299799,Tangail,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
470,1.531914894,Thakurgaon,Rabi,25.5,87.5,Karala,Feb,Mar to Jul,Aug  to  Sep,27,24.0,85,90,5
51,0.5294117647,Bagerhat,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
105,1.238095238,Bandarban,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
23,1.695652174,Barguna,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
228,1.157894737,Barishal,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
171,1.421052632,Bhola,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
53,3.018867925,Bogura,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
151,2.437086093,Brahmanbaria,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
71,1.901408451,Chandpur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
6,0.6666666667,Chapai Nawabganj,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
143,1.566433566,Chattogram,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
71,2.549295775,Chuadanga,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
81,2.790123457,CoxsBazar,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
236,3.279661017,Cumilla,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
133,2.887218045,Dhaka,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
106,1.273584906,Dinajpur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
137,2.854014599,Faridpur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
42,2.357142857,Feni,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
84,1.845238095,Gaibandha,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
37,1.189189189,Gazipur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
60,1.283333333,Gopalganj,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
35,1.085714286,Habiganj,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
190,1.742105263,Jamalpur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
103,1.203883495,Jhallokati,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
57,1.333333333,Jhenaidah,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
59,1.86440678,Joypurhat,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
205,1.687804878,Khagrachari,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
29,1.103448276,Khulna,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
11,2.272727273,Kishoreganj,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
154,1.597402597,Kurigram,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
138,2.847826087,Lakshmipur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
96,1.864583333,Lalmonirhat,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
41,1.487804878,Madaripur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
12,1.083333333,Magura,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
24,2.708333333,Meherpur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
68,0.9411764706,Moulvibazar,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
52,1.480769231,Munshiganj,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
238,2.571428571,Mymensingh,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
61,2.295081967,Naogaon,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
37,1.108108108,Narail,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
61,1.524590164,Narayanganj,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
4,2.75,Narsingdi,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
33,1.727272727,Natore,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
71,1.76056338,Netrokona,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
147,1.816326531,Nilphamari,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
175,1.925714286,Noakhali,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
26,1.807692308,Pabna,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
186,1.258064516,Panchagar,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
72,1.180555556,Patuakhali,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
50,1.68,Rajshahi,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
99,2.292929293,Rangamati,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
290,2.0,Rangpur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
30,0.8333333333,Satkhira,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
32,1.375,Shariatpur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
108,3.157407407,Sherpur,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
102,1.705882353,Sirajganj,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
32,1.9375,Sunamganj,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
60,1.5,Sylhet,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
226,4.026548673,Tangail,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
58,1.189655172,Thakurgaon,Kharif 1,27.5,90.0,Kolmi Shak,Mar,Apr to  Aug,Sep  to  Oct,35,20.0,80,100,20
454,1.36123348,Bagerhat,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
226,2.362831858,Bandarban,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
120,2.025,Barguna,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
423,1.628841608,Barishal,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
307,2.315960912,Bhola,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
359,2.883008357,Bogura,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
1047,3.11843362,Brahmanbaria,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
261,1.295019157,Chandpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
347,1.492795389,Chapai Nawabganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
1341,1.625652498,Chattogram,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
602,2.99833887,Chuadanga,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
421,2.095011876,CoxsBazar,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
548,1.888686131,Cumilla,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
779,1.779204108,Dhaka,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
577,1.710571924,Dinajpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
483,1.507246377,Faridpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
120,1.033333333,Feni,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
255,1.823529412,Gaibandha,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
305,1.31147541,Gazipur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
209,1.196172249,Gopalganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
255,1.717647059,Habiganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
604,1.740066225,Jamalpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
943,3.20678685,Jashore,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
273,1.838827839,Jhallokati,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
533,2.82739212,Jhenaidah,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
185,2.448648649,Joypurhat,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
546,1.875457875,Khagrachari,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
351,1.521367521,Khulna,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
361,2.831024931,Kishoreganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
434,1.744239631,Kurigram,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
653,4.457886677,Kushtia,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
642,3.199376947,Lakshmipur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
316,2.212025316,Lalmonirhat,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
275,3.181818182,Madaripur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
129,2.635658915,Magura,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
372,3.333333333,Manikganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
272,3.455882353,Meherpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
303,1.330033003,Moulvibazar,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
496,3.377016129,Munshiganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
1105,2.014479638,Mymensingh,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
427,1.826697892,Naogaon,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
324,3.475308642,Narail,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
428,1.679906542,Narayanganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
332,2.271084337,Narsingdi,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
666,1.238738739,Natore,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
410,2.546341463,Netrokona,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
226,2.411504425,Nilphamari,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
330,2.475757576,Noakhali,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
1055,2.15450237,Pabna,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
490,2.953061224,Panchagar,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
117,1.666666667,Patuakhali,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
217,1.31797235,Pirojpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
761,4.403416557,Rajbari,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
646,3.417956656,Rajshahi,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
542,1.477859779,Rangamati,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
441,1.675736961,Rangpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
781,2.733674776,Satkhira,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
233,5.055793991,Shariatpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
680,2.517647059,Sherpur,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
484,1.564049587,Sirajganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
424,2.891509434,Sunamganj,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
248,1.076612903,Sylhet,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
1138,1.98857645,Tangail,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
480,1.908333333,Thakurgaon,Kharif 1,20.0,80.0,Lady’s Finger,Apr,May to Jun,Jun to  Sep,30,10.0,75,85,10
559,1.516994633,Bagerhat,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
190,2.284210526,Bandarban,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
238,1.62605042,Barguna,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
761,1.534822602,Barishal,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
439,1.633257403,Bhola,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
357,1.81512605,Bogura,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
720,1.790277778,Brahmanbaria,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
466,1.9527897,Chandpur,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
358,1.972067039,Chapai Nawabganj,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
1105,1.81719457,Chattogram,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
503,2.252485089,Chuadanga,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
188,2.79787234,CoxsBazar,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
1293,2.174787316,Cumilla,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
704,4.96875,Dhaka,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
427,1.43559719,Dinajpur,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
261,2.095785441,Faridpur,Rabi,20.0,75.0,Lal Shak,Sep,Oct  to  Nov,Nov  to  Feb,25,15.0,70,80,10
